INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
269311789,06/04/2023,21:01:00,QUEENS,OUTSIDE,109,0,STREET,(null),N,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1032051,217053,,,
269307857,06/04/2023,00:20:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1017036,183890,,,
265303128,03/18/2023,03:45:00,QUEENS,OUTSIDE,102,0,OTHER,HOSPITAL,N,25-44,M,BLACK,25-44,M,BLACK,1030953,194101,,,
263482956,02/12/2023,01:13:00,MANHATTAN,OUTSIDE,33,0,OTHER,HOSPITAL,N,(null),(null),(null),25-44,M,BLACK,1000795,245489,40.840472,-73.940202,POINT (-73.940202 40.840472)
262586366,01/26/2023,18:23:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1011203,174514,40.645639,-73.902874,POINT (-73.902874 40.645639)
268295740,05/15/2023,20:41:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1040097,186349,40.677988,-73.798655,POINT (-73.798655 40.677988)
268302279,05/15/2023,19:30:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,999516,192804,40.695867,-73.944946,POINT (-73.944946 40.695867)
267492349,04/29/2023,21:49:00,BROOKLYN,OUTSIDE,66,0,STREET,(null),N,45-64,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,982070,170773,40.63541,-74.007852,POINT (-74.007852 40.63541)
269184588,06/01/2023,20:18:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,1008787,243961,40.836258,-73.911326,POINT (-73.911326 40.836258)
265354835,03/19/2023,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,GROCERY/BODEGA,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1025687,268586,40.903785,-73.850098,POINT (-73.850098 40.903785)
264262260,02/26/2023,18:06:00,QUEENS,OUTSIDE,113,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,F,BLACK,1044258,189029,40.685317,-73.78363,POINT (-73.78363 40.685317)
264838131,01/27/2023,18:00:00,BROOKLYN,INSIDE,81,0,DWELLING,MULTI DWELL - APT BUILD,Y,45-64,M,BLACK,25-44,M,BLACK,1004918,190071,40.688354,-73.925473,POINT (-73.925473 40.688354)
262334288,01/21/2023,21:17:00,BROOKLYN,OUTSIDE,63,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1003231,167629,40.626762,-73.931618,POINT (-73.931618 40.626762)
261307948,01/03/2023,03:19:00,BROOKLYN,INSIDE,72,0,COMMERCIAL,BAR/NIGHT CLUB,N,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,982383,177997,40.655237,-74.006726,POINT (-74.006726 40.655237)
266896911,04/18/2023,06:21:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,1014772,176527,40.65114986,-73.89000444,POINT (-73.89000444 40.65114986)
264657996,03/06/2023,19:50:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,986638,193879,40.69883,-73.991388,POINT (-73.991388 40.69883)
267859151,05/06/2023,04:30:00,BRONX,OUTSIDE,48,0,STREET,BAR/NIGHT CLUB,Y,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1013434,248939,40.849909,-73.894509,POINT (-73.894509 40.849909)
270078983,06/19/2023,17:49:00,BROOKLYN,OUTSIDE,79,0,STREET,MULTI DWELL - APT BUILD,Y,(null),(null),(null),<18,M,BLACK,1000794,192312,40.694515,-73.940339,POINT (-73.940339 40.694515)
262270874,01/20/2023,22:25:00,MANHATTAN,INSIDE,5,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,45-64,F,WHITE HISPANIC,987136,202242,40.721784,-73.989585,POINT (-73.989585 40.721784)
265417230,03/21/2023,00:40:00,BRONX,OUTSIDE,41,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1012918,240579,40.826963,-73.896413,POINT (-73.896413 40.826963)
270143489,06/20/2023,07:47:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1009920,249702,40.852012,-73.907209,POINT (-73.907209 40.852012)
262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,44,0,OTHER,MULTI DWELL - APT BUILD,Y,(null),(null),(null),25-44,M,BLACK,1007674,242091,40.83113,-73.915354,POINT (-73.915354 40.83113)
262278067,01/21/2023,00:36:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,25-44,M,BLACK,25-44,F,BLACK,999634,235961,40.814322,-73.94442,POINT (-73.94442 40.814322)
266069022,04/02/2023,03:48:00,QUEENS,OUTSIDE,104,0,STREET,(null),Y,(null),(null),(null),25-44,M,WHITE,1011911,205327,40.730211,-73.900193,POINT (-73.900193 40.730211)
261370748,01/04/2023,20:41:00,BROOKLYN,INSIDE,75,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,1012151,179720,40.659923,-73.899435,POINT (-73.899435 40.659923)
269968284,06/16/2023,16:48:00,BRONX,OUTSIDE,46,0,STREET,(null),N,18-24,M,BLACK,45-64,M,WHITE HISPANIC,1012479,252484,40.85964,-73.897947,POINT (-73.897947 40.85964)
265006009,03/12/2023,20:20:00,BROOKLYN,OUTSIDE,61,0,STREET,GROCERY/BODEGA,Y,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,999980,157975,40.600268,-73.943353,POINT (-73.943353 40.600268)
269623696,06/09/2023,02:00:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1010969,248350,40.8483,-73.903423,POINT (-73.903423 40.8483)
263401452,02/10/2023,16:24:00,QUEENS,OUTSIDE,114,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1002692,220879,40.772921,-73.933414,POINT (-73.933414 40.772921)
263692951,02/15/2023,21:55:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),Y,45-64,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,999318,245037,40.83923231,-73.94554424,POINT (-73.94554424 40.83923231)
265681413,03/24/2023,22:30:00,QUEENS,OUTSIDE,109,0,STREET,(null),N,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,1029969,216851,40.761767,-73.834961,POINT (-73.834961 40.761767)
268390098,05/17/2023,06:28:00,BRONX,OUTSIDE,50,0,STREET,(null),Y,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1012305,260618,40.881967,-73.898543,POINT (-73.898543 40.881967)
267811918,05/05/2023,22:40:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1055337,199717,40.71457,-73.743571,POINT (-73.743571 40.71457)
269679658,06/10/2023,04:44:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,(null),(null),(null),25-44,M,WHITE HISPANIC,1005702,247211,40.845188,-73.922462,POINT (-73.922462 40.845188)
269920411,06/15/2023,16:49:00,BROOKLYN,OUTSIDE,81,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,BLACK,1005283,187666,40.681753,-73.924165,POINT (-73.924165 40.681753)
263189901,02/07/2023,09:00:00,BRONX,OUTSIDE,42,0,STREET,COMMERCIAL BLDG,Y,18-24,F,BLACK,25-44,M,BLACK,1009186,241383,40.829182,-73.909895,POINT (-73.909895 40.829182)
266702724,04/14/2023,13:48:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1005079,246455,40.843115,-73.924717,POINT (-73.924717 40.843115)
266626263,04/13/2023,00:56:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,18-24,M,BLACK,1009821,236558,40.815938,-73.907617,POINT (-73.907617 40.815938)
266720070,04/15/2023,02:34:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1000344,230118,40.798284,-73.94187,POINT (-73.94187 40.798284)
266717926,04/15/2023,02:49:00,BROOKLYN,OUTSIDE,76,0,STREET,(null),N,<18,M,BLACK HISPANIC,18-24,M,BLACK,983977,184904,40.674197,-74.000981,POINT (-74.000981 40.674197)
269312485,06/04/2023,21:02:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,962219,163860,40.616409,-74.079354,POINT (-74.079354 40.616409)
263482954,02/12/2023,03:30:00,BRONX,OUTSIDE,45,0,STREET,BAR/NIGHT CLUB,N,(null),(null),(null),18-24,F,BLACK,1027663,245832,40.841322,-73.843099,POINT (-73.843099 40.841322)
265744133,03/27/2023,11:08:00,BROOKLYN,OUTSIDE,88,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,(null),(null),(null),25-44,M,BLACK,989926,192765,40.695772,-73.979528,POINT (-73.979528 40.695772)
269883580,06/15/2023,01:51:00,BROOKLYN,OUTSIDE,79,0,COMMERCIAL,BAR/NIGHT CLUB,N,45-64,M,BLACK,45-64,M,BLACK,999832,188070,40.682874,-73.943818,POINT (-73.943818 40.682874)
262808152,01/31/2023,21:15:00,BROOKLYN,INSIDE,73,0,DWELLING,MULTI DWELL - APT BUILD,N,<18,M,BLACK,<18,M,BLACK,1008949,180854,40.663046,-73.910971,POINT (-73.910971 40.663046)
265730084,03/27/2023,08:15:00,BRONX,OUTSIDE,40,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1010515,236824,40.816666,-73.905107,POINT (-73.905107 40.816666)
267930503,05/08/2023,05:35:00,MANHATTAN,OUTSIDE,34,0,COMMERCIAL,BAR/NIGHT CLUB,N,(null),(null),(null),25-44,M,WHITE HISPANIC,1006513,253947,40.863675,-73.919511,POINT (-73.919511 40.863675)
264689065,03/07/2023,20:07:00,BRONX,OUTSIDE,49,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE,1021301,252477,40.859588,-73.866056,POINT (-73.866056 40.859588)
262443110,01/24/2023,22:58:00,BRONX,INSIDE,42,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,18-24,M,BLACK,25-44,M,BLACK,1010158,242490,40.832218,-73.906377,POINT (-73.906377 40.832218)
266051443,04/01/2023,16:35:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1010541,175595,,,
270274907,06/22/2023,00:00:00,MANHATTAN,OUTSIDE,34,0,STREET,GROCERY/BODEGA,N,<18,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1003778,250869,40.855233,-73.929406,POINT (-73.929406 40.855233)
269966564,06/16/2023,09:38:00,QUEENS,OUTSIDE,100,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK,1040183,155278,40.592703,-73.798601,POINT (-73.798601 40.592703)
263839261,02/16/2023,23:55:00,STATEN ISLAND,INSIDE,120,0,DWELLING,MULTI DWELL - APT BUILD,Y,<18,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,963050,167318,40.625903,-74.07637,POINT (-74.07637 40.625903)
263399439,02/10/2023,16:55:00,BROOKLYN,OUTSIDE,60,0,COMMERCIAL,GROCERY/BODEGA,N,(null),(null),(null),18-24,M,WHITE,984503,148779,40.575042,-73.999086,POINT (-73.999086 40.575042)
268973603,05/27/2023,21:15:00,QUEENS,INSIDE,113,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK,25-44,M,BLACK,1052364,187814,40.681921,-73.754415,POINT (-73.754415 40.681921)
263692952,02/15/2023,17:20:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1010638,248020,40.8473932,-73.90462205,POINT (-73.90462205 40.8473932)
268864364,05/25/2023,22:48:00,QUEENS,OUTSIDE,101,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,1052667,161622,40.610028,-73.753587,POINT (-73.753587 40.610028)
264366464,02/28/2023,02:06:00,MANHATTAN,INSIDE,32,0,DWELLING,MULTI DWELL - APT BUILD,Y,(null),(null),(null),25-44,M,BLACK,1000489,236574,40.816002,-73.941332,POINT (-73.941332 40.816002)
269121984,05/31/2023,09:29:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,GROCERY/BODEGA,N,<18,M,BLACK,<18,F,BLACK,995864,183457,40.670218,-73.958132,POINT (-73.958132 40.670218)
268197445,05/12/2023,15:09:00,BRONX,OUTSIDE,49,0,COMMERCIAL,(null),N,18-24,M,BLACK,<18,M,BLACK,1020860,251009,40.855563,-73.867658,POINT (-73.867658 40.855563)
262205773,01/19/2023,11:31:00,MANHATTAN,OUTSIDE,26,0,STREET,(null),N,<18,M,BLACK HISPANIC,18-24,M,BLACK,996768,236361,40.815425,-73.954774,POINT (-73.954774 40.815425)
268973603,05/27/2023,21:15:00,QUEENS,INSIDE,113,0,DWELLING,MULTI DWELL - APT BUILD,N,45-64,F,BLACK,18-24,F,BLACK,1052364,187814,40.681921,-73.754415,POINT (-73.754415 40.681921)
266473080,04/10/2023,18:17:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,18-24,M,WHITE HISPANIC,45-64,M,BLACK,1010273,183041,40.669045,-73.906191,POINT (-73.906191 40.669045)
266829408,04/17/2023,21:35:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1003509,185018,,,
268440541,05/17/2023,17:58:00,BRONX,OUTSIDE,44,0,STREET,(null),N,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1004805,238462,40.82117476,-73.92573438,POINT (-73.92573438 40.82117476)
267282250,04/26/2023,00:31:00,BROOKLYN,OUTSIDE,75,0,DWELLING,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1012193,182071,40.666377,-73.899274,POINT (-73.899274 40.666377)
270017982,06/17/2023,22:58:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,999445,171582,40.637618,-73.945248,POINT (-73.945248 40.637618)
269731132,06/12/2023,13:40:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1005740,182008,40.666223,-73.922536,POINT (-73.922536 40.666223)
263211696,02/07/2023,04:34:00,BRONX,OUTSIDE,43,0,STREET,(null),N,(null),(null),(null),18-24,M,ASIAN / PACIFIC ISLANDER,1018929,242358,40.831826,-73.87468,POINT (-73.87468 40.831826)
264530498,03/03/2023,00:46:00,BRONX,OUTSIDE,46,0,OTHER,GAS STATION,N,(null),(null),(null),45-64,M,BLACK,1011431,247605,40.846253,-73.901755,POINT (-73.901755 40.846253)
270489846,06/27/2023,12:27:00,BRONX,INSIDE,41,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK,25-44,M,BLACK,1012221,238552,40.821404,-73.898938,POINT (-73.898938 40.821404)
264658458,03/06/2023,15:17:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,986131,218089,40.765282,-73.99321,POINT (-73.99321 40.765282)
270033865,06/18/2023,15:15:00,BRONX,INSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,WHITE HISPANIC,1009347,235307,40.812505,-73.909335,POINT (-73.909335 40.812505)
265187651,03/15/2023,16:48:00,BROOKLYN,INSIDE,67,0,COMMERCIAL,RESTAURANT/DINER,N,(null),(null),(null),25-44,M,BLACK,1007072,176611,40.651406,-73.917753,POINT (-73.917753 40.651406)
268233288,05/13/2023,03:45:00,MANHATTAN,OUTSIDE,9,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,987520,202899,40.723587,-73.988201,POINT (-73.988201 40.723587)
262067876,01/17/2023,03:09:00,BRONX,OUTSIDE,48,0,STREET,(null),N,<18,M,BLACK HISPANIC,25-44,M,ASIAN / PACIFIC ISLANDER,1016391,249523,40.85149942,-73.88382097,POINT (-73.88382097 40.85149942)
262145576,01/18/2023,22:50:00,QUEENS,OUTSIDE,114,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK HISPANIC,1002576,221583,40.774853,-73.933831,POINT (-73.933831 40.774853)
270556572,06/29/2023,00:29:00,BRONX,OUTSIDE,47,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1022013,259442,40.878703,-73.86344,POINT (-73.86344 40.878703)
263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,90,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK HISPANIC,1002330,195746,40.7039358,-73.93479149,POINT (-73.93479149 40.7039358)
267821468,05/06/2023,03:56:00,QUEENS,OUTSIDE,114,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1005591,213772,40.753407,-73.922972,POINT (-73.922972 40.753407)
270335892,06/23/2023,16:13:00,BROOKLYN,OUTSIDE,68,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,975695,163739,40.6161,-74.030812,POINT (-74.030812 40.6161)
268638978,05/22/2023,01:21:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK HISPANIC,1006632,249940,40.85267409,-73.91909509,POINT (-73.91909509 40.85267409)
263891839,02/19/2023,02:30:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1007299,193937,40.698961,-73.916873,POINT (-73.916873 40.698961)
266051445,04/01/2023,22:07:00,BRONX,INSIDE,40,0,COMMERCIAL,GROCERY/BODEGA,N,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,WHITE HISPANIC,1007539,236330,40.815318,-73.915863,POINT (-73.915863 40.815318)
265750629,03/27/2023,17:30:00,QUEENS,OUTSIDE,114,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,(null),(null),(null),25-44,M,BLACK,1001899,221193,40.773785,-73.936279,POINT (-73.936279 40.773785)
268895971,05/26/2023,09:40:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,994585,170630,40.635011,-73.962763,POINT (-73.962763 40.635011)
